id,name,category,desc,ticket,duration,lat,lng,rating,tags,stay_detail,gmaps_url,source
sushi-hiro,Sushi Hiro,Kuliner,,,,-6.9550413,107.6968302,,"['restaurant', 'japanese;sushi', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=Sushi%20Hiro%2C%20Bandung,osm
excelso,Excelso,Kuliner,,,,-6.9551464,107.6972339,,"['cafe', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=Excelso%2C%20Bandung,osm
kimukatsu,Kimukatsu,Kuliner,,,,-6.9548656,107.6973881,,"['restaurant', 'japanese', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=Kimukatsu%2C%20Bandung,osm
zenbu,Zenbu,Kuliner,,,,-6.9553909,107.6971672,,"['restaurant', 'japanese', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=Zenbu%2C%20Bandung,osm
j-co,J.Co,Kuliner,,,,-6.9547817,107.6974504,,"['cafe', 'coffee_shop;donuts', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=J.Co%2C%20Bandung,osm
imperial-kitchen-dimsum,Imperial Kitchen & Dimsum,Kuliner,,,,-6.9546177,107.6976176,,"['restaurant', 'chinese', '0', 'mo-su_10:00-22:00;_ph_12:00-22:00_open_""public_holiday""']",,https://www.google.com/maps/search/?api=1&query=Imperial%20Kitchen%20%26%20Dimsum%2C%20Bandung,osm
ramenya-reserve,RamenYa! Reserve,Kuliner,,,,-6.9543572,107.698036,,"['restaurant', 'ramen', '0']",,https://www.google.com/maps/search/?api=1&query=RamenYa%21%20Reserve%2C%20Bandung,osm
kenangan-signature,Kenangan Signature,Kuliner,,,,-6.9542561,107.6982999,,"['cafe', 'coffee_shop', '0']",,https://www.google.com/maps/search/?api=1&query=Kenangan%20Signature%2C%20Bandung,osm
shabu-hachi,Shabu Hachi,Kuliner,,,,-6.9541148,107.698342,,"['restaurant', 'japanese']",,https://www.google.com/maps/search/?api=1&query=Shabu%20Hachi%2C%20Bandung,osm
dear-clio,Dear Clio,Kuliner,,,,-6.9540125,107.6985746,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Dear%20Clio%2C%20Bandung,osm
yakiniku-like,Yakiniku Like!!,Kuliner,,,,-6.9551033,107.6975077,,"['restaurant', 'japanese', '1']",,https://www.google.com/maps/search/?api=1&query=Yakiniku%20Like%21%21%2C%20Bandung,osm
tom-s-sushi,Tom's Sushi,Kuliner,,,,-6.9551449,107.6973058,,"['restaurant', 'sushi', '1']",,https://www.google.com/maps/search/?api=1&query=Tom%27s%20Sushi%2C%20Bandung,osm
bakmie-maman-3-gardujati,Bakmie Maman 3 Gardujati,Kuliner,,,,-6.918186,107.5983421,,"['restaurant', 'noodle']",,https://www.google.com/maps/search/?api=1&query=Bakmie%20Maman%203%20Gardujati%2C%20Bandung,osm
saraga-coffee,Saraga Coffee,Kuliner,,,,-6.8766336,107.6234896,,"['cafe', 'coffee_shop']",,https://www.google.com/maps/search/?api=1&query=Saraga%20Coffee%2C%20Bandung,osm
maxx-coffee,Maxx Coffee,Kuliner,,,,-6.9136374,107.6023798,,"['yes', 'cafe', 'maxx_coffee', 'q124651563', 'coffee_shop', 'yes']",,https://www.google.com/maps/search/?api=1&query=Maxx%20Coffee%2C%20Bandung,osm
bomber-burger,Bomber Burger,Kuliner,,,,-6.9035798,107.6007649,,"['restaurant', 'burger', '10.30\u202fam-10.00\u202fpm', '+6285864482696']",,https://www.google.com/maps/search/?api=1&query=Bomber%20Burger%2C%20Bandung,osm
kantin-summarecon-mall,Kantin Summarecon Mall,Kuliner,,,,-6.9552762,107.699168,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Summarecon%20Mall%2C%20Bandung,osm
warung-cepot-hidangan-indonesia,Warung Cepot Hidangan Indonesia,Kuliner,,,,-6.908369,107.5981989,,"['restaurant', 'indonesian', 'https://www.warungcepot.com/']",,https://www.google.com/maps/search/?api=1&query=Warung%20Cepot%20Hidangan%20Indonesia%2C%20Bandung,osm
kopi-kursi-kayu-hayam-lengkuas,Kopi Kursi Kayu × Hayam Lengkuas,Kuliner,,,,-6.8825421,107.5794318,,"['restaurant', 'no', 'chicken;coffee_shop;indonesian;wings', 'no', 'no', 'mo-fr_09:00-22:00;_sa-su_09:00-23:00', 'yes', 'yes']",,https://www.google.com/maps/search/?api=1&query=Kopi%20Kursi%20Kayu%20%C3%97%20Hayam%20Lengkuas%2C%20Bandung,osm
pasar-cisangkuy,Pasar Cisangkuy,Kuliner,Food varieties in one place,,,-6.9020155,107.6214869,,"['food_court', 'no', 'pasar_group', 'pasarcisangkuy', 'pasarcisangkuy', '+62_895-6368-58600', 'yes', 'food_varieties_in_one_place']",,https://www.google.com/maps/search/?api=1&query=Pasar%20Cisangkuy%2C%20Bandung,osm
bento-kopi,Bento Kopi,Kuliner,,,,-6.9263544,107.7051584,,"['cafe', 'wlan', 'yes', 'outside', 'yes', 'customers', 'limited']",,https://www.google.com/maps/search/?api=1&query=Bento%20Kopi%2C%20Bandung,osm
bakso-mantep,Bakso Mantep,Kuliner,,,,-6.9105149,107.6074018,,"['restaurant', 'indonesian']",,https://www.google.com/maps/search/?api=1&query=Bakso%20Mantep%2C%20Bandung,osm
raa-chaa-suki-bbq,Raa Chaa Suki & BBQ,Kuliner,,,,-6.9088771,107.6113549,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Raa%20Chaa%20Suki%20%26%20BBQ%2C%20Bandung,osm
baso-by-mister-baso,Baso by Mister Baso,Kuliner,,,,-6.9082061,107.6111349,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20by%20Mister%20Baso%2C%20Bandung,osm
bakso-diet-bandung,Bakso Diet Bandung,Kuliner,,,,-6.9083419,107.6115292,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakso%20Diet%20Bandung%2C%20Bandung,osm
ramen-ya,Ramen Ya!,Kuliner,,,,-6.9084071,107.6108989,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ramen%20Ya%21%2C%20Bandung,osm
mie-tarik-king,Mie Tarik King,Kuliner,,,,-6.9087306,107.6113495,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Mie%20Tarik%20King%2C%20Bandung,osm
ayam-goreng-fatmawati,Ayam Goreng Fatmawati,Kuliner,,,,-6.9084883,107.6114541,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Fatmawati%2C%20Bandung,osm
steak-moen-moen,Steak Moen Moen,Kuliner,,,,-6.9082993,107.6114166,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Steak%20Moen%20Moen%2C%20Bandung,osm
kedai-c-meonk,Kedai C-Meonk,Kuliner,,,,-6.9083632,107.6114166,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kedai%20C-Meonk%2C%20Bandung,osm
ramen-n-sushi-box,Ramen N Sushi Box,Kuliner,,,,-6.9085256,107.6115681,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ramen%20N%20Sushi%20Box%2C%20Bandung,osm
gokana-ramen,Gokana Ramen,Kuliner,,,,-6.9087559,107.6111779,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gokana%20Ramen%2C%20Bandung,osm
yamie-hot-plate,Yamie Hot Plate,Kuliner,,,,-6.9085163,107.6113468,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Yamie%20Hot%20Plate%2C%20Bandung,osm
lucky-ducky,Lucky Ducky,Kuliner,,,,-6.9086281,107.6114501,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Lucky%20Ducky%2C%20Bandung,osm
shigeru-sushi,Shigeru Sushi,Kuliner,,,,-6.9087014,107.611489,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Shigeru%20Sushi%2C%20Bandung,osm
justus-burger-steak,Justus Burger & Steak,Kuliner,,,,-6.9084444,107.6113683,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Justus%20Burger%20%26%20Steak%2C%20Bandung,osm
asian-grill-express,Asian Grill Express,Kuliner,,,,-6.9084005,107.6113442,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Asian%20Grill%20Express%2C%20Bandung,osm
issy-lacha-pratta,Issy Lacha Pratta,Kuliner,,,,-6.9083046,107.6113696,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Issy%20Lacha%20Pratta%2C%20Bandung,osm
nasi-bakar-kama-kan,Nasi Bakar Kama-Kan,Kuliner,,,,-6.9084111,107.6115024,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Bakar%20Kama-Kan%2C%20Bandung,osm
xing-fu-tang,Xing Fu Tang,Kuliner,,,,-6.9088105,107.6114756,,"['cafe', 'xing_fu_tang', 'xing_fu_tang', 'q95720330', '幸福堂', 'bubble_tea', '幸福堂', 'yes']",,https://www.google.com/maps/search/?api=1&query=Xing%20Fu%20Tang%2C%20Bandung,osm
saung-soto,Saung Soto,Kuliner,,,,-6.908475,107.611316,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Saung%20Soto%2C%20Bandung,osm
hokben,HokBen,Kuliner,,,,-6.9259795,107.6365703,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=HokBen%2C%20Bandung,osm
shushigo,ShushiGo!,Kuliner,,,,-6.92652,107.636396,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=ShushiGo%21%2C%20Bandung,osm
bakmi-gm,Bakmi GM,Kuliner,,,,-6.9258357,107.6364309,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakmi%20GM%2C%20Bandung,osm
the-coffee-bean,The Coffee Bean,Kuliner,,,,-6.926126,107.6365703,,['cafe'],,https://www.google.com/maps/search/?api=1&query=The%20Coffee%20Bean%2C%20Bandung,osm
shigeru,Shigeru,Kuliner,,,,-6.9251168,107.636809,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Shigeru%2C%20Bandung,osm
ichiban-sushi,Ichiban Sushi,Kuliner,,,,-6.9255375,107.6367205,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ichiban%20Sushi%2C%20Bandung,osm
ta-wan,Ta Wan,Kuliner,,,,-6.9262245,107.6364657,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ta%20Wan%2C%20Bandung,osm
kopi-guyu,Kopi Guyu,Kuliner,,,,-6.9252899,107.6369539,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Guyu%2C%20Bandung,osm
yakiniku-like,Yakiniku Like,Kuliner,,,,-6.9255482,107.6364925,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Yakiniku%20Like%2C%20Bandung,osm
koi-the,KOI The,Kuliner,,,,-6.9258118,107.636632,,['cafe'],,https://www.google.com/maps/search/?api=1&query=KOI%20The%2C%20Bandung,osm
ojju,Ojju,Kuliner,,,,-6.9251168,107.6365945,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ojju%2C%20Bandung,osm
tom-sushi,Tom Sushi,Kuliner,,,,-6.9256094,107.6368976,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Tom%20Sushi%2C%20Bandung,osm
marugame-udon,Marugame Udon,Kuliner,,,,-6.9249837,107.636978,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Marugame%20Udon%2C%20Bandung,osm
a-w,A&W,Kuliner,,,,-6.9253112,107.6365301,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=A%26W%2C%20Bandung,osm
grill-time,Grill Time,Kuliner,,,,-6.9252553,107.6366669,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Grill%20Time%2C%20Bandung,osm
gyu-katsu-nikaido,Gyu Katsu Nikaido,Kuliner,,,,-6.9257479,107.6365301,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gyu%20Katsu%20Nikaido%2C%20Bandung,osm
arigato-sushi,Arigato Sushi,Kuliner,,,,-6.9248639,107.6365972,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Arigato%20Sushi%2C%20Bandung,osm
gulu-gulu,Gulu Gulu,Kuliner,,,,-6.9256946,107.6369002,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Gulu%20Gulu%2C%20Bandung,osm
golden-lamian,Golden Lamian,Kuliner,,,,-6.9255242,107.6366213,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Golden%20Lamian%2C%20Bandung,osm
warung-mie-cgv,Warung Mie CGV,Kuliner,,,,-6.9080037,107.6089302,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Mie%20CGV%2C%20Bandung,osm
soto-dirra,Soto Dirra,Kuliner,,,,-6.9082354,107.6090696,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Soto%20Dirra%2C%20Bandung,osm
resto-ramsteak-cianjur,Resto Ramsteak Cianjur,Kuliner,,,,-6.936835,107.6100232,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Resto%20Ramsteak%20Cianjur%2C%20Bandung,osm
pempek-sungai-musi,Pempek Sungai Musi,Kuliner,,,,-6.9081262,107.6087585,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Pempek%20Sungai%20Musi%2C%20Bandung,osm
miehotplet-express,Miehotplet Express,Kuliner,,,,-6.9080024,107.6088363,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Miehotplet%20Express%2C%20Bandung,osm
dapur-neng-geulis,Dapur Neng Geulis,Kuliner,,,,-6.9081781,107.6091112,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Dapur%20Neng%20Geulis%2C%20Bandung,osm
coffee-dreams,Coffee Dreams,Kuliner,,,,-6.9080543,107.6088041,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Coffee%20Dreams%2C%20Bandung,osm
bean-spot,Bean Spot,Kuliner,,,,-6.934669,107.6126719,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Bean%20Spot%2C%20Bandung,osm
nasi-goreng-bistik-sawah-kurung,Nasi Goreng Bistik Sawah Kurung,Kuliner,,,,-6.9360102,107.6116238,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Goreng%20Bistik%20Sawah%20Kurung%2C%20Bandung,osm
mie-baso-ramdhan,Mie Baso Ramdhan,Kuliner,,,,-6.9345318,107.6132378,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Mie%20Baso%20Ramdhan%2C%20Bandung,osm
ayam-geprek-jogja,Ayam Geprek Jogja,Kuliner,,,,-6.9342203,107.613681,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Geprek%20Jogja%2C%20Bandung,osm
ayam-goreng-sinar-pemuda-2,Ayam Goreng Sinar Pemuda 2,Kuliner,,,,-6.930307,107.615859,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Goreng%20Sinar%20Pemuda%202%2C%20Bandung,osm
bebek-garang,Bebek Garang,Kuliner,,,,-6.9270739,107.6167414,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bebek%20Garang%2C%20Bandung,osm
es-teh-indonesia,Es Teh Indonesia,Kuliner,,,,-6.9299948,107.6159549,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Es%20Teh%20Indonesia%2C%20Bandung,osm
hpwbr-bahari,HPWBR Bahari,Kuliner,,,,-6.9295947,107.6164155,,"['warteg_hpwbr_bahari', 'restaurant']",,https://www.google.com/maps/search/?api=1&query=HPWBR%20Bahari%2C%20Bandung,osm
kokka-pan-pot,Kokka Pan & Pot,Kuliner,,,,-6.9268196,107.6167897,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kokka%20Pan%20%26%20Pot%2C%20Bandung,osm
baso-aci-ganteng,Baso Aci Ganteng,Kuliner,,,,-6.9324097,107.6151797,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Aci%20Ganteng%2C%20Bandung,osm
warung-steak-warjo,Warung Steak Warjo,Kuliner,,,,-6.9241882,107.61753,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Steak%20Warjo%2C%20Bandung,osm
rm-sabana-kapau,RM Sabana Kapau,Kuliner,,,,-6.9327352,107.6145561,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=RM%20Sabana%20Kapau%2C%20Bandung,osm
kantin-rai,Kantin Rai,Kuliner,,,,-6.9327759,107.6145018,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kantin%20Rai%2C%20Bandung,osm
ayam-gepuk-pak-gembus,Ayam Gepuk Pak Gembus,Kuliner,,,,-6.9301445,107.6159099,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Gepuk%20Pak%20Gembus%2C%20Bandung,osm
korner,Korner,Kuliner,,,,-6.930068,107.6158972,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Korner%2C%20Bandung,osm
sirloin-beef-house,SirLoin Beef House,Kuliner,,,,-6.9255309,107.6170888,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=SirLoin%20Beef%20House%2C%20Bandung,osm
sate-gule-kambing-hm-haris,Sate Gule Kambing HM Haris,Kuliner,,,,-6.9221679,107.6170928,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sate%20Gule%20Kambing%20HM%20Haris%2C%20Bandung,osm
tenong-cilukba,Tenong Cilukba,Kuliner,,,,-6.9277988,107.6168266,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Tenong%20Cilukba%2C%20Bandung,osm
jala-kopi,Jala Kopi,Kuliner,,,,-6.9222099,107.6174482,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Jala%20Kopi%2C%20Bandung,osm
sambal-bakar-sultan,Sambal Bakar Sultan,Kuliner,,,,-6.9266146,107.617133,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sambal%20Bakar%20Sultan%2C%20Bandung,osm
kisah-manis,Kisah Manis,Kuliner,,,,-6.9188256,107.6177895,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kisah%20Manis%2C%20Bandung,osm
kedai-kopi-oh,Kedai Kopi Oh,Kuliner,,,,-6.9182591,107.6182294,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kedai%20Kopi%20Oh%2C%20Bandung,osm
pinuka-catering-resto,Pinuka Catering & Resto,Kuliner,,,,-6.921262,107.6186579,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Pinuka%20Catering%20%26%20Resto%2C%20Bandung,osm
ayam-taliwang-khas-lombok,Ayam Taliwang Khas Lombok,Kuliner,,,,-6.9112789,107.6182602,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Taliwang%20Khas%20Lombok%2C%20Bandung,osm
lumiko,Lumiko,Kuliner,,,,-6.9118054,107.6165396,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Lumiko%2C%20Bandung,osm
tel-u-coffee,Tel-U Coffee,Kuliner,,,,-6.9729145,107.6298675,,"['cafe', 'coffee']",,https://www.google.com/maps/search/?api=1&query=Tel-U%20Coffee%2C%20Bandung,osm
wingz-o-wingz,Wingz O Wingz,Kuliner,,,,-6.9380957,107.6143395,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Wingz%20O%20Wingz%2C%20Bandung,osm
secbowl-cloud-kitchen,Secbowl Cloud Kitchen,Kuliner,,,,-6.93744,107.6106354,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Secbowl%20Cloud%20Kitchen%2C%20Bandung,osm
spesial-soto-boyolali,Spesial Soto Boyolali,Kuliner,,,,-6.9381716,107.624198,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Spesial%20Soto%20Boyolali%2C%20Bandung,osm
ayam-serundeng-ceu-odah,Ayam Serundeng Ceu Odah,Kuliner,,,,-6.9382688,107.6242342,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Serundeng%20Ceu%20Odah%2C%20Bandung,osm
shaburi-kintan-buffet,Shaburi & Kintan Buffet,Kuliner,,,,-6.890207,107.5961944,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Shaburi%20%26%20Kintan%20Buffet%2C%20Bandung,osm
ramenya,RamenYa!,Kuliner,,,,-6.8903994,107.596187,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=RamenYa%21%2C%20Bandung,osm
fish-and-co,Fish and Co,Kuliner,,,,-6.8903694,107.5962594,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Fish%20and%20Co%2C%20Bandung,osm
kopi-soe,Kopi Soe,Kuliner,,,,-6.8895732,107.5957994,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Soe%2C%20Bandung,osm
cgv-cafe,CGV Cafe,Kuliner,,,,-6.8881792,107.5960006,,['cafe'],,https://www.google.com/maps/search/?api=1&query=CGV%20Cafe%2C%20Bandung,osm
kopi-lay,Kopi Lay,Kuliner,,,,-6.8893096,107.596132,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kopi%20Lay%2C%20Bandung,osm
ramen-1,Ramen 1,Kuliner,,,,-6.8902802,107.5958919,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ramen%201%2C%20Bandung,osm
gyukaku,Gyukaku,Kuliner,,,,-6.8895219,107.5960441,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Gyukaku%2C%20Bandung,osm
kasugai-ramen,Kasugai Ramen,Kuliner,,,,-6.8902775,107.596482,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Kasugai%20Ramen%2C%20Bandung,osm
justus-steak-house,Justus Steak House,Kuliner,,,,-6.8893868,107.5957847,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Justus%20Steak%20House%2C%20Bandung,osm
tiga-wonton,Tiga Wonton,Kuliner,,,,-6.890428,107.596073,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Tiga%20Wonton%2C%20Bandung,osm
sate-khas-senayan,Sate Khas Senayan,Kuliner,,,,-6.8882644,107.596183,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sate%20Khas%20Senayan%2C%20Bandung,osm
kupi-pass,Kupi Pass,Kuliner,,,,-6.8981169,107.5968488,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Kupi%20Pass%2C%20Bandung,osm
banabee-food-court,Banabee Food Court,Kuliner,,,,-6.8963241,107.5970084,,['food_court'],,https://www.google.com/maps/search/?api=1&query=Banabee%20Food%20Court%2C%20Bandung,osm
happy-suki-gyukatsu-bbq,Happy Suki Gyukatsu & BBQ,Kuliner,,,,-6.9056885,107.5968039,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Happy%20Suki%20Gyukatsu%20%26%20BBQ%2C%20Bandung,osm
otten-coffee,Otten Coffee,Kuliner,,,,-6.9014214,107.5976649,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Otten%20Coffee%2C%20Bandung,osm
cuan-kitchen-food-court,Cuan Kitchen Food Court,Kuliner,,,,-6.9058855,107.5967623,,['food_court'],,https://www.google.com/maps/search/?api=1&query=Cuan%20Kitchen%20Food%20Court%2C%20Bandung,osm
bandung-people-s-place,Bandung People's Place,Kuliner,,,,-6.9063555,107.5985943,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bandung%20People%27s%20Place%2C%20Bandung,osm
ganefo,Ganefo,Kuliner,,,,-6.9213245,107.618971,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Ganefo%2C%20Bandung,osm
rose-flower-restaurant,Rose Flower Restaurant,Kuliner,,,,-6.9217839,107.6188999,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rose%20Flower%20Restaurant%2C%20Bandung,osm
warung-nasi-indra-rasa,Warung Nasi Indra Rasa,Kuliner,,,,-6.9452646,107.5953092,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Warung%20Nasi%20Indra%20Rasa%2C%20Bandung,osm
baso-putra-solo,Baso Putra Solo,Kuliner,,,,-6.9461256,107.5954263,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Putra%20Solo%2C%20Bandung,osm
non-kitchen-coffee,Non Kitchen Coffee,Kuliner,,,,-6.922132,107.6181697,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Non%20Kitchen%20Coffee%2C%20Bandung,osm
ayam-bakar-merot,Ayam Bakar Merot,Kuliner,,,,-6.9451361,107.5953548,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Ayam%20Bakar%20Merot%2C%20Bandung,osm
bebek-gahar,Bebek Gahar,Kuliner,,,,-6.9202968,107.6216733,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bebek%20Gahar%2C%20Bandung,osm
sinar-gobah-masakan-padang,Sinar Gobah Masakan Padang,Kuliner,,,,-6.9461539,107.5954259,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Sinar%20Gobah%20Masakan%20Padang%2C%20Bandung,osm
dunkin-donuts,Dunkin Donuts,Kuliner,,,,-6.945204,107.5953253,,['cafe'],,https://www.google.com/maps/search/?api=1&query=Dunkin%20Donuts%2C%20Bandung,osm
mie-aceh-86,Mie Aceh 86,Kuliner,,,,-6.9235752,107.6056619,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Mie%20Aceh%2086%2C%20Bandung,osm
nasi-pecel-surabaya,Nasi Pecel Surabaya,Kuliner,,,,-6.9236763,107.6054339,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Pecel%20Surabaya%2C%20Bandung,osm
mie-bakso-tulang-sapi-ayam-aa,Mie Bakso Tulang Sapi & Ayam AA,Kuliner,,,,-6.9243673,107.6060823,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Mie%20Bakso%20Tulang%20Sapi%20%26%20Ayam%20AA%2C%20Bandung,osm
yo-ramen,Yo Ramen,Kuliner,,,,-6.9236444,107.6059704,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Yo%20Ramen%2C%20Bandung,osm
saung-nikmat-gmr,Saung Nikmat GMR,Kuliner,,,,-6.9237482,107.6057692,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Saung%20Nikmat%20GMR%2C%20Bandung,osm
bakmi-djogja-arjuna,Bakmi Djogja Arjuna,Kuliner,,,,-6.9237296,107.60545,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bakmi%20Djogja%20Arjuna%2C%20Bandung,osm
nasi-kebuli-1881,Nasi Kebuli 1881,Kuliner,,,,-6.9237802,107.605399,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Nasi%20Kebuli%201881%2C%20Bandung,osm
bebek-ireng-suroboyo-cak-baz,Bebek Ireng Suroboyo Cak Baz,Kuliner,,,,-6.9236138,107.6055989,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Bebek%20Ireng%20Suroboyo%20Cak%20Baz%2C%20Bandung,osm
rumah-makan-basalero-masakan-padang,Rumah Makan Basalero Masakan Padang,Kuliner,,,,-6.9240138,107.6039962,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Rumah%20Makan%20Basalero%20Masakan%20Padang%2C%20Bandung,osm
alam-sunda,Alam Sunda,Kuliner,,,,-6.9237882,107.6039701,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Alam%20Sunda%2C%20Bandung,osm
baso-malang-raos,Baso Malang Raos,Kuliner,,,,-6.9236444,107.6055224,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Malang%20Raos%2C%20Bandung,osm
baso-cuanki,Baso Cuanki,Kuliner,,,,-6.9226938,107.6051804,,['restaurant'],,https://www.google.com/maps/search/?api=1&query=Baso%20Cuanki%2C%20Bandung,osm
